Device Information,,,,,,,,,,,,,,,,,,,Disposition Information,,,,,,,,,,,,,,Notes,Device Location,,,,,Data Source,,,,
0064,DDC1-USONVPN-FW3,DDC1-USONVPN-FW2,13101001456,10.254.149.86,Paloalto Networks,PA-5250,10.1.10-h5,,Firewall,Physical,,Yes,,1,1,,USON,network_security,Rajesh Kandukuri,Migrate,Restock,Migrate & Restock,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,,,E room,E08-Q,19,3,,,Y,Y,Y
0065,DDC1-USONVPN-FW4,DDC1-UTIL-FW1,13201002962,,Paloalto Networks,PA-5220,,,Firewall,Physical,,No,,1,1,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Decom ,Restock,Decom  & Restock,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,Exists - BMF-LSW5 1/25.  BMF-LSW6 1/25.  BMF-LSW5 1/27.  ,YES,E room,E13-Z,34,3,,,Only,,
0066,DDC1-UTIL-FW1,DDC1-UTIL-FW2,13201003018,,Paloalto Networks,PA-5220,,,Firewall,Physical,,No,,1,1,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Decom ,Restock,Decom  & Restock,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,Exists - BMF-LSW6 1/26.  BMF-LSW5 1/26. BMF-LSW6 1/28.,YES,E room,E13-Z,31,3,,,Only,,
0067,DDC1-UTIL-FW2,DDC-BAK-FW1,13201003108,10.7.30.170,Paloalto Networks,PA-5220,10.1.10-h5,,Firewall,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Migrate,Restock,Migrate & Restock,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,,,E room,E14-Z,7,3,,,Y,Y,Y
0068,DDC-BAK-FW1,DDC-BAK-FW2,13201003120,10.7.30.171,Paloalto Networks,PA-5220,10.1.10-h5,,Firewall,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Migrate,Restock,Migrate & Restock,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,,,E room,E14-Z,4,3,,,Y,Y,Y
0069,DDC-BAK-FW2,DDC-SCS-FW1,13201013081,10.254.149.22,Paloalto Networks,PA-5220,10.1.10-h5,,Firewall,Physical,,Yes,17,17,17,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Decom ,Restock,Decom  & Restock,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,,,E room,B19-BW,18,3,,,Y,Y,Y
0070,DDC-SCS-FW1,DDC-SCS-FW2,13201012806,10.254.149.23,Paloalto Networks,PA-5220,10.1.10-h5,,Firewall,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Decom ,Restock,Decom  & Restock,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,,,E room,B19-BW,15,3,,,Y,Y,Y
0071,DDC-SCS-FW2,DISAFW1,1.64122E+14,,Juniper Networks,SSG 20,,,Firewall,Physical,,No,,1,1,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Decom,eWaste,Decom & eWaste,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,Exists - ISP-ASW2 2-120 1/9.  DDC1-EXT-DSW2 0/13,YES,E room,E14-U,14,1,,,Only,,
0072,DISAFW1,DISAFW2,1.64122E+14,,Juniper Networks,SSG 20,,,Firewall,Physical,,No,,1,1,,CIT: Corporate Information Technology,network_security,Rajesh Kandukuri,Decom,eWaste,Decom & eWaste,Chris Stephens,,,10.October,,AHEAD,01.Operational,,,,Exists - Couldn't capture cable labels.  Come back to visit?  ,YES,E room,E14-U,13,1,,,Only,,
0073,DISAFW2,BIGIP1,F5-GAAL-VPDS,10.5.206.169,F5 Networks,Big IP 1600,,f5_ltm,Load Balancer,Physical,,Online No Access,,1,1,,USON,network_data_lb,Zlatko Pavlovic,Migrate,eWaste,Migrate & eWaste,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,(Scream Test First) USON-ASW3-144 ports 23 & 24,,D room,D49-J,42,1,,,Only,,
0074,BIGIP1,BIGIP2,f5-iydc-jeqp,10.5.206.168,F5 Networks,Big IP 1600,,f5_ltm,Load Balancer,Physical,,Online No Access,,1,1,,USON,network_data_lb,Zlatko Pavlovic,Migrate,eWaste,Migrate & eWaste,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,(Scream Test First) USON-ASW4-145 ports 23 & 24,,D room,D49-J,41,1,,,Only,,
0075,BIGIP2,DDC1-MDFE1-LBH1,f5-jgew-mvxz,10.254.146.40,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,2,2,2,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,Ddc1-mdfe1-lbh1,,E room,E08-K,3,1,,,Y,,
0076,DDC1-CONNECT-LTM1,DDC1-MDFE1-LBH2,f5-wast-jfcb,10.254.146.35,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,Ddc1-mdfe1-lbh2,,E room,E08-K,2,1,,,Y,,
0077,DDC1-CONNECT-LTM2,DDC1-DMZ-GTM1,f5-pcez-peal,10.254.146.114,F5 Networks,BIG-IP 2200,,f5_ltm,Load Balancer,Physical,,Yes,1385,1385,1385,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,eWaste,Migrate & eWaste,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,,,A room,A05-AH,20,1,,,Y,Y,
0078,DDC1-DMZ-GTM1,DDC1-DMZ-LBH1,f5-mkez-uebs,10.254.146.66,F5 Networks,r4600,,f5_ltm,Load Balancer,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh1,,A room,A05-AI,23,1,,,Y,,
0079,DDC1-DMZ-LBH1,DDC1-DMZ-LBH2,f5-kblj-anfp,10.254.146.76,F5 Networks,r4600,,f5_ltm,Load Balancer,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh2,,A room,A05-AI,22,1,,,Y,,
0080,DDC1-DMZ-LBH2,DDC1-DMZ-LBH3,f5-iisl-hgga,10.254.146.63,F5 Networks,r4600,,f5_ltm,Load Balancer,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh3,,A room,A05-AI,30,1,,,Y,,
0081,DDC1-DMZ-LBH3,DDC1-DMZ-LBH4,f5-stfw-uhdg,10.254.146.64,F5 Networks,r4600,,f5_ltm,Load Balancer,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh4,,A room,A05-AI,0,1,,,Y,,
0082,DDC1-DMZ-LBH4,DDC1-DMZ-LBH3,f5-iisl-hgga,10.254.146.68,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,573,573,573,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh3,,A room,A05-AI,30,1,,,Y,,
0083,DDC1-DMZ-LTM1,DDC1-DMZ-LBH4,f5-stfw-uhdg,10.254.146.72,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh4,,A room,A05-AI,0,1,,,Y,,
0084,DDC1-DMZ-LTM2,DDC1-DMZ-LBH1,f5-mkez-uebs,10.254.146.15,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,18,18,18,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh1,,A room,A05-AI,23,1,,,Y,,
0085,DDC1-ITEDMZ-LTM3,DDC1-DMZ-LBH2,f5-kblj-anfp,10.254.146.16,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh2,,A room,A05-AI,22,1,,,Y,,
0086,DDC1-ITEDMZ-LTM4,DDC1-MDFE1-LBH1,f5-jgew-mvxz,10.254.146.32,F5 Networks,r4600,,f5_ltm,Load Balancer,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,Ddc1-mdfe1-lbh1,,E room,E08-K,3,1,,,Y,,
0087,DDC1-MDFE1-LBH1,DDC1-MDFE1-LBH2,f5-wast-jfcb,10.254.146.33,F5 Networks,r4600,,f5_ltm,Load Balancer,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,Ddc1-mdfe1-lbh2,,E room,E08-K,2,1,,,Y,,
0088,DDC1-MDFE1-LBH2,DDC1-MDFE1-LBH1,f5-jgew-mvxz,10.254.146.214,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,0,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,Ddc1-mdfe1-lbh1,,E room,E08-K,3,1,,,Y,,
0089,DDC1-MDFE1-LTM1,DDC1-MDFE1-LBH2,f5-wast-jfcb,10.254.146.215,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,Ddc1-mdfe1-lbh2,,E room,E08-K,2,1,,,Y,,
0090,DDC1-MDFE1-LTM2,DDC1-DMZ-LBH1,f5-mkez-uebs,10.254.146.86,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh1,,A room,A05-AI,23,1,,,Y,,
0091,DDC1-PCIDMZ-LTM1,DDC1-DMZ-LBH2,f5-kblj-anfp,10.254.146.22,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh2,,A room,A05-AI,22,1,,,Y,,
0092,DDC1-PCIDMZ-LTM2,DDC1-DMZ-LBH3,f5-iisl-hgga,10.254.146.82,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,36,36,36,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh3,,A room,A05-AI,30,1,,,Y,,
0093,DDC1-SMO-LTM1,DDC1-DMZ-LBH4,f5-stfw-uhdg,10.254.146.83,F5 Networks,BIG-IP Tenant,,f5_ltm,Load Balancer,Virtual,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_lb,Zlatko Pavlovic,Migrate,Decom,Migrate & Decom,Darshan Patel,,,10.October,,AHEAD,01.Operational,,,,ddc1-dmz-lbh4,,A room,A05-AI,0,1,,,Y,,
0100,DDC1-SMO-LTM2,DDC1-USON-LTM1,F5-bpzm-xnlr,10.5.206.224,F5 Networks,I2800,,f5_ltm,Load Balancer,Physical,,Online No Access,,1,1,,USON,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,09.September,,AHEAD,01.Operational,,,,Its pinging,,E room,E07-Q,16,1,,,Only,,
0101,DDC1-USON-LTM1,DDC1-USON-LTM2,F5-ysth-aubp,10.5.206.225,F5 Networks,I2800,,f5_ltm,Load Balancer,Physical,,Online No Access,,1,1,,USON,network_data_lb,Zlatko Pavlovic,Migrate,Restock,Migrate & Restock,Darshan Patel,,,09.September,,AHEAD,01.Operational,,,,Its pinging,,E room,E08-Q,16,1,,,Only,,
0102,DDC1-USON-LTM2,DDC1-USON-SDX1,928RUCM7NN,10.5.206.232,"Citrix Systems, Inc.",NetScaler SDX,,,Load Balancer,Physical,,Online No Access,,1,1,,USON,network_data_lb,Gerald Waite,Migrate,eWaste,Migrate & eWaste,Matthew Buckley,,,09.September,,AHEAD,01.Operational,,,,Host 5 VPX pairs. Licensing expires 8/28/27,,D room,D51-E,12,2,,,Only,,
0103,DDC1-USON-SDX1,DDC1-USON-SDX2,9FD8ECM7Z2,10.5.206.234,"Citrix Systems, Inc.",NetScaler SDX,,,Load Balancer,Physical,,Online No Access,,1,1,,USON,network_data_lb,Gerald Waite,Migrate,eWaste,Migrate & eWaste,Matthew Buckley,,,09.September,,AHEAD,01.Operational,,,,Host 5 VPX pairs. Licensing expires 8/28/27,,D room,D52-E,11,2,,,Only,,
0104,DDC1-USON-SDX2,DDC1-USON-SDX1,928RUCM7NN,10.5.206.238,"Citrix Systems, Inc.",NetScaler VPX,,,Load Balancer,Virtual,,Online No Access,,1,1,,USON,network_data_lb,Gerald Waite,Migrate,Decom,Migrate & Decom,Matthew Buckley,,,09.September,,AHEAD,01.Operational,,,,Host 5 VPX pairs. Licensing expires 8/28/27,,D room,D51-E,12,2,,,Only,,
0105,DDC1-USON-WEB1,DDC1-USON-SDX2,9FD8ECM7Z2,10.5.206.239,"Citrix Systems, Inc.",NetScaler VPX,,,Load Balancer,Virtual,,Online No Access,,1,1,,USON,network_data_lb,Gerald Waite,Migrate,Decom,Migrate & Decom,Matthew Buckley,,,09.September,,AHEAD,01.Operational,,,,Host 5 VPX pairs. Licensing expires 8/28/27,,D room,D52-E,11,2,,,Only,,
0106,DDC1-USON-WEB2,DDC-DMZ-NLB3,3DMDD243Z3,10.254.172.25,"Citrix Systems, Inc.",NetScaler Load Balancer,,,Load Balancer,Physical,,Online No Access,,1,1,,CIT: Corporate Information Technology,network_data_lb,,Migrate,eWaste,Migrate & eWaste,,,,09.September,,AHEAD,01.Operational,,,,"Its pinging - connected to - Will need to scream test
0/1: DDC1-DMZ-DSW1-1/30    
0/2: DDC1-DMZ-DSW2-121 1/30",YES,E room,E13-Z,12,1,,,Only,,
0107,DDC-DMZ-NLB3,DDC1-USON-SDX1,928RUCM7NN,192.168.43.57,"Citrix Systems, Inc.",NetScaler VPX,,,Load Balancer,Virtual,,Online No Access,,1,1,,USON,network_data_lb,Gerald Waite,Migrate,Decom,Migrate & Decom,Matthew Buckley,,,09.September,,AHEAD,01.Operational,,,,Host 5 VPX pairs. Licensing expires 8/28/27,,D room,D51-E,12,2,,,Only,,
0108,USON-DDC1-DMZ3,DDC1-USON-SDX2,9FD8ECM7Z2,192.168.43.561,"Citrix Systems, Inc.",NetScaler VPX,,,Load Balancer,Virtual,,Online No Access,,1,1,,USON,network_data_lb,Gerald Waite,Migrate,Decom,Migrate & Decom,Matthew Buckley,,,09.September,,AHEAD,01.Operational,,,,Host 5 VPX pairs. Licensing expires 8/28/27,,D room,D52-E,11,2,,,Only,,
0109,USON-DDC1-DMZ4,DDC1-BMF-CON1,J51RGK2,10.254.146.208,Big Switch,CONTROLLER,,,Network Appliance,Physical,BIG Monitoring Fabric,Yes,,1,1,,,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,"https://ddc1-bmf-con1/login?next=
To be discussed with Colby Mosby",YES,E Room,E14-Z,29,1,,,Y,Y,
0110,DDC1-BMF-CON1,DDC1-BMF-CON2,J51JGK2,10.254.146.209,Big Switch,CONTROLLER,,,Network Appliance,Physical,BIG Monitoring Fabric,Yes,,1,1,,,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,"https://ddc1-bmf-con1/login?next=
To be discussed with Colby Mosby",YES,E Room,E14-Z,28,1,,,Y,Y,
0111,DDC1-BMF-CON2,DDC1-BMF-SN1,G2M4HK2,10.1.136.15,Big Switch,Big Switch,,,Network Appliance,Physical,BIG Monitoring Fabric,Online No Access,,1,1,,,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,07.July Week-03,31-Jul-26,Manjesh Michael,05.ScreamTest,,RITM1665129,01.Work In Progress,Extended scream test is in progress.,YES,E Room,E14-Z,30,1,,,Y,Y,
0112,DDC1-BMF-SN1,,,149.21.65.59,Aruba,C1000V,,,Network Appliance,Virtual,,Online No Access,,1,0,,,network_data_edge,David Craig,Decom ,Restock,Decom  & Restock,Darshan Patel,,,07.July Week-02,10-Jul-26,Manjesh Michael,05.ScreamTest,,RITM1648461,01.Work In Progress,Coordinating with David Craig on how to access & decom this Virtual appliance.,,,,,,,,,Y,
0113,DDC1-CPASS-TEST,,5JBSZB3,10.5.24.112,Dell Inc.,Dell Inc. PowerEdge R440,,,Network Appliance,Physical,,No,,1,1,,Cybersecurity,network_security, Manjeet Brar,Decom,eWaste,Decom & eWaste,Bryan Harris,,,07.July,,Joe Davis,01.Operational,,RITM1697385,01.Work In Progress,Exists.  IDFD1-MSW3 1/23 (CyberArk-Vault1 iDRAC).  IDFD1-ASW1-109 1/29 (CyberArk-Vault1 GB1 D54-M),YES,DDC\D room\D54\D54-M\DDC1-CyberArk-Vault1 - new,D54-M,10,,Only,,,,
0114,DDC1-CyberArk-Vault1 - new,,5JBRZB3,10.5.24.144,Dell Inc.,Dell Inc. PowerEdge R440,,,Network Appliance,Physical,,No,,1,1,,Cybersecurity,network_security, Manjeet Brar,Decom,eWaste,Decom & eWaste,Bryan Harris,,,07.July,,Joe Davis,01.Operational,,RITM1697385,01.Work In Progress,Exists IDFD1-MSW3 1/24 (CyberArk-Vualt2 iDRAC).  IDFD1-ASW2-129 1/29 (CyberArk-Vault2 GB1 D54-M),YES,DDC\D room\D54\D54-M\DDC1-CyberArk-Vault2 - new,D54-M,9,,Only,,,,
0118,DDC1-CyberArk-Vault2 - new,DDC1-MDFA1-SECREP01,B019101221001,,Algosec,1081,,,Network Appliance,Physical,,No,,1,1,,CIT: Corporate Information Technology,network_security,,Decom,eWaste,Decom & eWaste,Bryan Harris,,,07.July,,Joe Davis,01.Operational,,,,"Upstream Connected Switch: MGMT ETH-0 to DDC1-IDFA1-ASW1-101 1/6
Ports active - 
Console on: CRE-CTS3 Prt28, Not able to ping",YES,E room,E15-U,33,2,,,Only,,
0122,DDC1-MDFA1-SECREP01,DDC1-NMGT-DFR01-new,WMP254800EB,10.7.254.5,Cisco Systems Inc,STEALTHWATCH,,,Network Appliance,Physical,Netflow Collector,Online No Access,,1,1,,,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,10.October,,AHEAD,01.Operational,,RITM1718240,,"Connected to
DDC1-IDFD6-ASW1 - Eth103/1/22   eth    1000    ddc1-nmgt-dfr01 DATA -up & active
DDC1-IDFD6-ASW1 - Eth103/1/23   eth    1000    ddc1-nmgt-dfr01 CIMC -up & active
DDC1-IDFD6-ASW1 - Eth111/1/32   eth    1000    ddc1-nmgt-dfr01-ETH0 -down & down
DDC1-IDFD6-ASW2 - Eth131/1/32 - down & notconnected",YES,D room,D42-R,31,1,,,Y,Y,
0123,DDC1-NMGT-DFR01,DDC1-NMGT-FNS-2_NEW,1405202204700190,10.7.165.100,Infoblox,IB-1415,,,Network Appliance,Virtual,DDI - ISP / USON View (VIP),Yes,,1,1,,0,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,VIP for FNS,,D room,D53-M,37,1,,,Y,Y,
0124,DDC1-NMGT-FNS,DDC1-NMGT-FNS-1_NEW,1405202204700010,10.7.165.98,Infoblox,IB-1415,,,Network Appliance,Physical,DDI - ISP / USON View,Yes,,1,1,,0,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,DDC1-ISP-DSW1/2 VLAN 160,,D room,D53-M,38,1,,,Only,,
0125,DDC1-NMGT-FNS-1_NEW,DDC1-NMGT-FNS-2_NEW,1405202204700190,10.7.165.99,Infoblox,IB-1415,,,Network Appliance,Physical,DDI - ISP / USON View,Yes,,1,1,,0,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,DDC1-ISP-DSW1/2 VLAN 160,,D room,D53-M,37,1,,,Only,,
0126,DDC1-NMGT-FNS-2_NEW,,422661795881616A381F52D679B1A78B,192.168.199.7,Infoblox,IB-VM-800,,,Network Appliance,Virtual,DDI,Online No Access,,1,1,,,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,"This is still active, or omething else is using the IP address. This is the DMZ DNS. Need static IP mapping.
""ipv4addr"": ""143.112.69.7"",
  ""name"": ""ddc1-nmgt-ins2.mckesson.com"",

No Matches in Cormant - Closest match: DDC1-NMGT-INS-1 (SN: 1401201507100416) & DDC1-NMGT-INS-2 (SN: 1401201507100441) both DECOM 2/10/2026 per SCTASK1428656",,,,,,,,,Y,
0128,DDC1-NMGT-INS2,,1405202104700810,10.7.224.100,Infoblox,IB-1425,,,Network Appliance,Virtual,DDI - MT Main DNS/DHCP (VIP),Yes,,1,1,,,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,VIP for NS,,,,,,,,,Y,
0129,DDC1-NMGT-NS,DDC1-NMGT-NS-1 - new,1410000000000000,10.7.224.98,Infoblox,IB-1425,,,Network Appliance,Physical,DDI - MT Main DNS/DHCP,Online No Access,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,DDC-MDFE1-DSW1/2 VLAN 10,YES,D room,D53-M,0,1,,,Only,,
0130,DDC1-NMGT-NS-1,DDC1-NMGT-NS-2 - new,1420000000000000,10.7.224.99,Infoblox,IB-1425,,,Network Appliance,Physical,DDI - MT Main DNS/DHCP,Online No Access,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,DDC-MDFE1-DSW1/2 VLAN 10,YES,D room,D53-M,0,1,,,Only,,
0131,DDC1-NMGT-NS-2,DDC1-NMGT-NPT3,SCA171100098,10.7.251.141,Microsemi,Microsemi  Syncserver S600,,,Network Appliance,Physical,NTP,Online No Access,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Need Plan,eWaste,Need Plan & eWaste,Michael Wills,,,10.October,,AHEAD,01.Operational,,,,"Old Stratum 1 with no antenna any more. Basically junk, but listed by IP in 1000's of systems.",,E room,E15-U,36,1,,,Y,Y,
0132,DDC1-NMGT-NTP1,DDC1-NMGT-NPT4,SCA170700044,10.7.254.141,Microsemi,Microsemi  Syncserver S600,,,Network Appliance,Physical,NTP,Online No Access,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Need Plan,eWaste,Need Plan & eWaste,Michael Wills,,,10.October,,AHEAD,01.Operational,,,,"Old Stratum 1 with no antenna any more. Basically junk, but listed by IP in 1000's of systems.",,E room,E15-U,35,1,,,Y,Y,
0133,DDC1-NMGT-NTP2,,42267ECE446D3324686C93FBCC58B51F,149.21.64.250,Infoblox,IB-V2225,,0,Network Appliance,Virtual,DDI,Yes,0,1,1,,,network_data_tools,Michael Wills,Move to DDA11,Lift&Shift,Move to DDA11 & Lift&Shift,Michael Wills,,,09.September,,AHEAD,01.Operational,,,,"GridMaster Candidate
Can change IP, but will need to move and an old platform. Investigate options including moving to Azure",,,,,,,,,Y,
0134,DDC1-NMGT-VGMC2,DDC1-NXD1-NDFC1,WZP28129GWQ,10.254.118.50,Cisco Systems Inc,UCSC-C225-M6S,,,Network Appliance,Physical,Cisco Frabric Controller,Online No Access,,1,1,,,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,Pod4 and Pod5,10.October,,AHEAD,01.Operational,,,,"Alex R. has details to access
ddc1-nxd1-ndfc1.mckesson.com
Cormant has different info but confirmed existence",YES,A Room,A18-AC,5,1,,,Y,Y,
0135,DDC1-NXD1-NDFC1,DDC1-NXD1-NDFC2,WZP28129R8S,10.254.118.51,Cisco Systems Inc,UCSC-C225-M6S,,,Network Appliance,Physical,Cisco Frabric Controller,Online No Access,,1,1,,,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,Pod4 and Pod5,10.October,,AHEAD,01.Operational,,,,"Alex R. has details to access
ddc1-nxd1-ndfc1.mckesson.com
Cormant has different info but confirmed existence",YES,A Room,A18-AC,4,1,,,Y,Y,
0136,DDC1-NXD1-NDFC2,DDC1-NXD1-NDFC3,WZP28129GWR,10.254.118.52,Cisco Systems Inc,UCSC-C225-M6S,,,Network Appliance,Physical,Cisco Frabric Controller,Online No Access,,1,1,,,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,Pod4 and Pod5,10.October,,AHEAD,01.Operational,,,,"Alex R. has details to access
ddc1-nxd1-ndfc1.mckesson.com
Cormant has different info but confirmed existence",YES,A Room,A18-AC,3,1,,,Y,Y,
0137,DDC1-NXD1-NDFC3,DDC1-NXD1-NDFC4,WZP28129R8N,10.254.118.53,Cisco Systems Inc,UCSC-C225-M6S,,,Network Appliance,Physical,Cisco Frabric Controller,Online No Access,,1,1,,,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,Pod4 and Pod5,10.October,,AHEAD,01.Operational,,,,"Alex R. has details to access
ddc1-nxd1-ndfc1.mckesson.com
Cormant has different info but confirmed existence",YES,A Room,ndfc,2,1,,,Y,Y,
